lat,lon,altitude,velocity,pitch,roll,yaw,battery,command_id,label
28.613444012416828,77.20814919126103,109.61450406458866,11.222695755155875,3.9912063539173546,2.0449891216116347,183.0,20.0,1028,0
28.61309556468802,77.20840001613935,90.84079407338018,16.98210483480085,5.142075447187219,-1.4128920959415547,314.0,48.26526763961047,1044,0
28.612977537251727,77.20888549380736,107.66490375892802,16.762946405984618,0.797751266908541,-2.766683678484211,263.0,20.0,1043,0
28.61463135459135,77.20843645769612,109.12781090147725,15.731051584365748,-5.149477481045332,-1.0149240592842084,36.0,26.206085122900895,1046,0
28.613528954529848,77.20987203897617,102.46993262457639,18.122218203350265,-3.4798034792761703,1.979102959846486,222.00000000000045,20.0,1022,0
28.614542893535106,77.20974735469625,103.63296088009156,13.699893434349082,4.361715355031324,0.9453948662337348,247.00000000000023,33.334311820126445,1007,0
28.61491769263087,77.20883833299244,108.0619655471663,12.900652706393446,-1.4682394241422623,-3.1576356064750057,179.00000000000003,91.56788304740023,1014,0
28.614987926505517,77.20883403044789,93.08988967105216,14.460110408336883,-1.46342553647133,-2.3086467285650407,252.0,20.0,1017,0
28.614829509963435,77.20921804162815,105.91812472525164,17.10721593983305,2.3286153580722715,-2.739355680918935,131.0,20.0,1011,0
28.614846451695623,77.20920509027188,105.98673636988362,15.68540283852295,1.9895939604659385,-2.6676167734331653,130.0,20.0,1010,0
28.614781970320255,77.20852430392651,92.04984244413319,15.310395214901162,-4.384964619731038,-1.3367676463213591,292.0,20.0,1002,0
28.613098721197062,77.20869734621917,107.48369954612025,16.776602705860434,2.4322258883670043,-2.8687165355968873,260.0,20.0,1040,0
28.614269269787798,77.21002623269577,98.17152150391205,11.03526591142323,3.5365215794607967,2.7011797705314464,305.0,67.15005237548249,1005,0
28.613287754664388,77.20979886981428,96.85747888850668,17.453891583183058,-4.574611422433881,0.5460254593269969,108.0,20.0,1023,0
28.61479767330625,77.20956553544862,106.30872076500994,18.23057779043588,4.010181127363198,-1.6717616019703498,97.0,20.0,1032,0
28.614868503339856,77.20906532523546,106.71471641528385,16.918399170234046,2.0785231072963986,-2.927275413685347,134.00000000000045,20.0,1014,0
28.61347143675424,77.20984960874492,102.29260846780981,16.31003014016687,-5.041668981184578,1.485402119035336,207.00000000000045,20.0,1007,0
28.61313049670926,77.20841528300822,109.84378031453453,14.960590623152697,4.008669662804416,-0.8827681311000165,217.0,20.0,1052,0
28.614864386188852,77.2087236185237,91.87926587553484,16.77331594374622,-2.6833601280637547,-1.310233278042264,98.00000000000011,58.96535094233265,1048,0
28.613367420899902,77.20985125197855,97.28163470956338,16.84291107641875,-4.08868357637482,1.4601514840277887,117.00000000000045,20.0,1032,0
28.613038565448953,77.20850469763256,108.71183778579261,15.2927651559435,4.116241987914399,-1.7165217835221451,235.0,20.0,1025,0
28.61284967057096,77.20904183865876,106.3014013158463,13.044396328178246,0.20319152264115845,-3.0584498576729287,289.0,20.0,1024,0
28.61404486549846,77.20991637235502,100.4726741077255,15.927006332946316,1.1284963762382976,1.8855153564027574,5.0,20.0,1040,0
28.613367766663107,77.20805357166181,109.99649800325876,16.109928536584842,4.3006602817100505,0.8264271933166345,169.0,20.0,1004,0
28.614884816811365,77.2087759541823,92.24091085418596,16.778073809236535,-0.9220215558930736,-2.7741327149862665,254.0,20.0,1019,0
28.614050471365797,77.20798274114516,110.54165808817618,14.764953638751273,-0.8006945284793595,3.004542770204602,302.0,84.74858094568263,1027,0
28.61479137128233,77.20945083556924,104.84214343654979,15.418494911094628,3.390917433445594,-1.6127519278268236,95.0,20.0,1020,0
28.614849767243715,77.2093198292828,93.80049389074448,14.124154022211881,3.2119815674779773,-2.061568779417859,198.0,20.0,1008,0
28.613579366913036,77.20990691977106,98.95466348322697,13.55806113300048,-3.3348209908860484,2.4642161222103267,313.0,20.0,1053,0
28.614561590213604,77.20834163080143,109.27367831987345,13.21899544274721,-5.782069021358164,0.5223122931038036,227.0,20.0,1052,0
28.613891945049808,77.20801529028442,90.4185537674431,16.386754579998918,0.16905478721605688,3.5259182974062755,37.0,20.0,1042,0
28.61332632737764,77.20966957406267,103.88281307999586,15.310038739534885,-5.39243686724057,0.4227620464515658,11.000000000000227,20.0,1051,0
28.61324697141723,77.20828496918332,109.02178904388562,13.814066007143913,3.822088249836149,0.37111380782903014,23.0,20.0,1043,0
28.613311668762147,77.20812637836785,90.38266283100363,11.879545436973908,4.683902965559621,1.3495404558853306,279.0,49.90255649504972,1009,0
28.61486521673502,77.20871295457488,108.41405724216725,14.42363865389553,-2.6099482830851435,-3.228746199991175,185.0,90.69044817720697,1020,0
28.61286189582536,77.20906266962675,106.78203178934388,13.665222625640503,-1.0577305210339059,-3.641051862841731,301.0000000000002,20.0,1036,0
28.61358594508234,77.20806666423506,89.78179917308441,12.130033861756571,2.240126321890951,2.264952010949498,246.0,20.0,1021,0
28.614779284513737,77.20848865568196,109.38257239283628,14.337322056450844,-5.219593516274275,-1.3761184829079856,208.0,20.0,1033,0
28.614073674647123,77.21006597960461,101.41496000537525,13.32262479042673,1.2940025032417364,2.401699714892729,11.0,20.0,1046,0
28.613183886212013,77.20835978351558,109.6083708499993,15.904566633962093,4.18208359340221,0.11301178659459409,204.0,20.0,1039,0
28.613856800877784,77.20799586848534,110.13497219262314,16.052002766244676,0.35451103819201224,3.0522756277297853,130.0,21.531011621932823,1030,0
28.613709985405592,77.21002387488463,100.38227942674378,15.329386489017763,-1.8322830754737447,3.2471162328411642,62.0,20.0,1037,0
28.6138218523529,77.20804506278289,89.31214756478361,15.390832914783244,0.41431682960064353,2.9615575538818386,42.0,20.0,1002,0
28.613611877169294,77.21001463716318,98.59226337301777,15.727474152926527,-1.9877830364474796,2.869755024421272,146.0,39.1546524634613,1016,0
28.613939367524992,77.20999573942068,100.3811306347656,14.987721426032785,1.3277554958413327,3.3634632350892204,9.0,20.0,1054,0
28.612966601634806,77.20886169976163,106.92952945975311,16.839576397455016,0.9291249271369119,-3.2479050062071297,272.0000000000002,20.0,1007,0
28.613763846650023,77.20802561445306,90.13796547020452,13.29875890782573,1.3968686714340879,2.8030825392087952,233.0,20.0,1008,0
28.613099071274185,77.2083552080013,90.88300097965784,17.53038005301886,4.170110408373347,-0.39370905005109375,127.0,20.0,1032,0
28.613239837709468,77.20828669174605,90.88548646427694,16.558021029229877,5.453026343959455,0.512583831846956,291.0,20.0,1011,0
28.613138651460353,77.20834464331446,91.00900577854416,14.608952478279146,5.225822961558432,-0.29134368899505836,295.0,20.0,1015,0
28.614766549847342,77.20950739199401,105.03819783667832,14.143550097802,3.939909403964641,-1.3354412363722155,97.0,20.0,1022,0
28.613617147976285,77.20998775923294,100.91298387175617,13.906065722721829,-2.8012490052239105,1.7681253459773347,51.00000000000023,20.0,1036,0
28.612990641566476,77.2096210697437,104.62184237784318,14.02083022017538,-4.273216759682836,-0.7818943127106507,349.0,20.0,1029,0
28.61299297701839,77.20942596164669,104.3451444659984,15.873878530139532,-3.568497436128257,-0.7218684173553672,338.0,20.0,1018,0
28.614233291076278,77.20805939291567,90.30674096242032,15.306255266418413,-1.6992878173499095,2.2330311649843093,9.0,20.0,1014,0
28.614280922416548,77.20986005073648,97.94516315548616,19.833962305898517,3.503970799268254,2.011346558586084,308.0,67.17836125485302,1008,0
28.614825239235476,77.20952320186362,95.64667554715986,14.443366972206405,4.805512028363776,-1.2841805682885585,359.00000000000045,20.0,1049,0
28.61298245617873,77.20921712780967,106.19099117250792,13.58874868671645,-2.2480601851246518,-3.36369809107902,314.0,20.0,1049,0
28.61369979332835,77.20802607142872,110.84921912897259,15.255152881981221,1.7666564111648349,2.6751003176323325,148.0,20.0,1038,0
28.614154373417485,77.2080877803969,110.57191981010817,14.752759709783371,-2.4166790605438915,2.407954074117474,103.0,20.0,1048,0
28.61440809948988,77.2097526176703,102.83333237410595,14.641919790753201,4.727300657730232,0.9899734101010542,226.0,34.7396944854303,1041,0
28.614794453916215,77.20961801735513,104.33538990530218,13.78378872976742,4.806609520015626,-1.1293476965788147,274.0,31.54111791122421,1034,0
28.613869474098735,77.20801934319934,109.8228013620818,15.577217920714533,0.9143470572727093,2.9160391083248123,304.0,20.0,1009,0
28.614884912173228,77.20917273268375,106.89459284835175,16.14976343617368,0.7853586881167478,-2.521429156497725,328.0,29.670509046410974,1033,0
28.614848246473663,77.20900842382224,107.26452056898117,15.53562387954647,0.9119178803080357,-3.190736642597201,325.0,29.674659856332063,1030,0
28.614250540292467,77.20794459878043,90.97010313481013,14.434991339286245,-1.7748194794734915,1.9817383796926258,186.0,20.0,1016,0
28.61357208859846,77.20985429630518,98.6653854898378,17.18818590263393,-2.036348797845341,2.6433824622278745,151.0,38.30515059281137,1021,0
28.614757264127338,77.20854590928563,109.12625129382727,14.729284612429923,-5.081130508775858,-1.578553193431311,22.000000000000227,27.002753213640613,1032,0
